,0,1,2,3,4,5,6,7,8,9,10
2014-11-26,2.8318181818181816,3.3272727272727276,3.95,4.672727272727273,5.613636363636364,6.7727272727272725,8.386363636363638,6.040909090909091,4.327272727272727,2.9454545454545453,2.0318181818181817
2014-11-28,4.65,5.35,6.199999999999998,7.2,8.55,10.1,9.45,7.2,5.25,3.8,2.650000000000001
2014-12-01,6.163333333333332,7.0200000000000005,7.94,9.073333333333332,10.393333333333334,11.889999999999999,14.536666666666665,11.799999999999999,9.379999999999999,7.3866666666666685,5.67
2014-12-02,5.086538461538463,5.888461538461537,6.857692307692308,7.976923076923077,9.307692307692308,10.976923076923075,10.338461538461539,7.9192307692307695,5.8961538461538465,4.346153846153846,3.151923076923077
2014-12-03,3.9454545454545453,4.568181818181819,5.38181818181818,6.354545454545455,7.4772727272727275,8.913636363636364,11.663636363636362,9.05909090909091,6.8500000000000005,5.059090909090909,3.6818181818181817
2014-12-04,4.222222222222222,4.958333333333332,5.794444444444444,6.875,8.155555555555555,8.827777777777778,6.597222222222222,4.716666666666667,3.3777777777777778,2.2916666666666665,1.55
2014-12-05,2.15,2.6,3.25,3.95,4.949999999999998,6.25,8.600000000000001,6.050000000000002,4.05,2.65,1.65
2014-12-08,7.3,8.3625,9.4,10.549999999999999,11.95,13.587499999999999,12.899999999999999,10.387500000000001,7.999999999999999,5.968749999999998,4.693750000000001
2014-12-09,6.792857142857143,7.635714285714286,8.510714285714286,9.575000000000001,10.799999999999999,12.471428571428572,15.325000000000001,12.528571428571427,9.867857142857144,7.780357142857142,6.242857142857142
2014-12-10,12.35,13.141666666666666,14.758333333333333,16.158333333333335,17.666666666666668,19.308333333333334,18.858333333333334,16.166666666666668,13.674999999999999,11.366666666666667,9.408333333333333
2014-12-11,12.0025,13.142500000000002,14.280000000000001,15.684999999999999,17.104999999999997,18.785,17.924999999999997,15.095000000000002,12.645,10.364999999999998,8.5425
2014-12-12,13.4,14.2,16.2,17.45,18.950000000000006,20.6,23.4,20.8,17.65,15.6,12.75
2014-12-15,12.659375,13.959375000000001,15.278125000000005,16.696875,18.28125,20.11875,20.190625,17.346875,14.915624999999999,12.6375,10.559375
2014-12-16,12.857142857142858,13.957142857142857,15.314285714285715,16.714285714285715,18.271428571428572,19.964285714285715,22.48571428571429,19.77857142857143,17.29285714285714,14.971428571428572,12.864285714285714
2014-12-17,7.7375,8.75,9.75625,11.0,12.65,14.15,15.800000000000002,13.237499999999999,11.0,8.9875,7.21875
2014-12-18,4.97,5.779999999999999,6.68,7.789999999999999,9.254999999999999,11.06,10.73,8.504999999999999,6.7,5.17,4.075
2014-12-19,5.560526315789473,6.3999999999999995,7.3394736842105255,8.45263157894737,9.592105263157896,11.105263157894736,14.734210526315788,12.102631578947367,9.83157894736842,7.892105263157895,6.257894736842106
2014-12-22,3.142307692307692,3.7846153846153845,4.519230769230768,5.426923076923075,6.6461538461538465,8.069230769230769,9.884615384615385,7.323076923076924,5.473076923076923,4.0576923076923075,2.93076923076923
2014-12-23,2.2386363636363638,2.6545454545454548,3.2181818181818183,3.9318181818181817,4.897727272727274,6.025,8.645454545454545,6.211363636363637,4.2772727272727264,2.8704545454545456,1.9909090909090907
2014-12-24,2.1944444444444446,2.672222222222222,3.2444444444444445,3.9499999999999997,4.905555555555555,6.249999999999999,6.138888888888889,4.2444444444444445,2.8055555555555554,1.8583333333333334,1.2333333333333332
2014-12-26,2.35,2.8,3.4,4.2,5.15,6.3,8.95,6.4,4.3,2.8,1.85
2014-12-29,1.6166666666666665,2.0083333333333333,2.5416666666666665,3.233333333333333,4.183333333333334,5.416666666666667,5.600000000000001,3.516666666666667,2.091666666666667,1.175,0.6833333333333332
2014-12-30,1.4249999999999998,1.7687500000000003,2.225,2.88125,3.7874999999999996,5.0875,5.1000000000000005,3.0937499999999996,1.7687500000000003,1.0,0.60625
2014-12-31,2.075,2.575,3.25,3.95,5.0,6.35,6.1,4.05,2.425,1.425,0.85
2015-01-02,6.7,7.550000000000002,8.55,9.65,10.95,12.3,14.45,11.55,9.0,6.7,4.85
2015-01-05,12.487500000000002,13.737499999999999,15.0125,16.4375,17.987499999999997,19.737499999999997,19.375,16.587500000000002,14.249999999999998,11.687499999999998,9.65
2015-01-06,12.203571428571427,13.421428571428569,14.907142857142857,16.217857142857145,17.885714285714286,19.575000000000006,20.482142857142858,17.73571428571429,15.249999999999998,12.907142857142857,10.764285714285714
2015-01-07,9.616666666666667,10.799999999999999,12.15,13.566666666666668,14.658333333333333,16.75,16.083333333333332,13.266666666666666,10.966666666666667,9.025,7.0249999999999995
2015-01-08,6.460000000000003,7.63,8.632499999999999,9.797500000000001,11.209999999999999,12.785,13.459999999999999,10.815000000000001,8.54,6.547499999999999,5.0375
2015-01-09,5.2,6.1,7.15,8.45,9.6,11.3,12.25,9.85,7.7,5.85,4.25
2015-01-12,10.484375,11.528125,12.8125,14.196874999999999,15.71875,17.434375,19.646875,16.925,14.315625,11.95625,9.921875
2015-01-13,11.235714285714284,12.485714285714286,13.864285714285714,15.364285714285714,16.807142857142857,18.542857142857144,19.085714285714285,16.428571428571427,13.85,11.692857142857141,9.692857142857141
2015-01-14,12.237499999999999,13.5625,14.9625,16.537499999999998,18.337500000000002,18.9375,16.412499999999998,14.0625,11.975000000000001,10.081249999999999,8.4875
2015-01-15,12.254999999999999,13.544999999999998,14.8,16.55,17.970000000000002,19.619999999999997,21.81,19.320000000000004,16.89,14.684999999999999,12.754999999999999
2015-01-16,16.783333333333335,18.133333333333333,19.583333333333336,21.116666666666667,22.766666666666666,24.566666666666666,28.200000000000003,25.366666666666664,22.633333333333333,20.1,17.71666666666667
2015-01-20,14.561538461538463,15.926923076923078,17.41923076923077,18.99615384615385,20.773076923076925,22.573076923076922,23.28846153846154,20.623076923076926,18.057692307692307,15.665384615384616,13.534615384615384
2015-01-21,11.790909090909093,13.036363636363633,14.372727272727273,15.877272727272727,17.45,19.240909090909092,21.277272727272727,18.522727272727273,15.772727272727273,13.313636363636364,11.154545454545454
2015-01-22,7.0055555555555555,7.925000000000001,9.033333333333333,10.297222222222222,11.725,13.327777777777778,14.799999999999999,12.116666666666667,9.755555555555555,7.652777777777778,5.869444444444444
2015-01-23,7.5,8.600000000000001,9.85,11.15,12.65,14.4,14.6,12.1,9.75,7.6,5.8
2015-01-26,8.443333333333333,9.500000000000002,10.656666666666666,12.026666666666667,13.72,15.406666666666666,15.113333333333333,12.490000000000002,10.096666666666668,7.993333333333334,6.183333333333334
2015-01-27,10.484615384615385,11.642307692307693,12.884615384615385,14.276923076923076,15.86923076923077,17.573076923076922,19.815384615384616,17.065384615384616,14.588461538461539,12.092307692307692,9.919230769230769
2015-01-28,12.804545454545455,14.17272727272727,15.6,17.163636363636364,18.85909090909091,20.759090909090915,21.086363636363636,18.522727272727273,16.05454545454546,13.745454545454544,11.69090909090909
2015-01-29,9.775,10.880555555555555,12.133333333333333,13.497222222222224,15.069444444444438,16.75,19.172222222222224,16.438888888888886,13.96111111111111,11.705555555555556,9.741666666666667
2015-01-30,13.2,14.65,16.3,17.65,19.35,21.2,22.35,19.65,16.95,14.75,12.6
2015-02-02,12.343333333333334,13.54,14.936666666666666,16.396666666666665,18.05666666666667,19.720000000000002,20.41,17.626666666666665,15.203333333333331,12.883333333333333,10.703333333333331
2015-02-03,8.696153846153846,9.803846153846154,10.961538461538462,12.319230769230769,13.734615384615385,15.438461538461537,16.473076923076924,13.784615384615384,11.353846153846153,9.107692307692307,7.190384615384615
2015-02-04,9.113636363636363,10.204545454545455,11.454545454545455,12.85,14.354545454545455,16.05,16.795454545454547,13.968181818181819,11.522727272727272,9.413636363636364,7.490909090909091
2015-02-05,7.425000000000001,8.483333333333334,9.6,10.830555555555556,12.18888888888889,13.972222222222221,13.622222222222222,11.055555555555555,8.686111111111112,6.758333333333334,5.108333333333333
2015-02-06,7.4,8.5,9.7,11.0,12.5,14.2,15.3,12.8,10.35,8.3,6.35
2015-02-09,10.256666666666666,11.463333333333335,12.786666666666667,14.223333333333334,15.883333333333333,16.713333333333335,14.066666666666666,11.67,9.586666666666668,7.669999999999999,6.14
2015-02-10,7.6692307692307695,8.803846153846154,9.984615384615385,11.238461538461538,12.692307692307692,14.319230769230769,14.511538461538462,11.830769230769231,9.576923076923077,7.5807692307692305,5.55576923076923
2015-02-11,6.822727272727274,7.827272727272727,8.936363636363636,10.263636363636364,11.740909090909092,13.354545454545455,13.263636363636364,10.668181818181818,8.409090909090908,6.4772727272727275,4.96818181818182
